method,noise_level,noise_amp,noise_type,test_case,classifier,difficulty,precision,recall,f1,accuracy,confusion_matrix,n_classes,clean_tp,clean_fp,clean_fn,clean_tn,clean_precision,clean_recall,clean_f1,method_base,test_case_base,precision_base,recall_base,f1_base,accuracy_base,confusion_matrix_base,n_classes_base,clean_tp_base,clean_fp_base,clean_fn_base,clean_tn_base,clean_precision_base,clean_recall_base,clean_f1_base,f1_delta,precision_delta
pca,0.4,0.3,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.3,GradientBoostingClassifier,0,0.9871814171670152,0.9871748554913294,0.987175447060619,0.9871748554913294,"[[1544    0   18    0    0    6    4]
 [   0 1697    1    0    0    0    0]
 [  15    1 1582    0   10    0    0]
 [   0    0    0 1483    3    3   20]
 [   1    0   10    0 1593    0    1]
 [   2    0    0    8    0 1597    7]
 [   1    0    3   19    6    3 1434]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.3,0.9930537390130046,0.9930455202312138,0.9930472927373475,0.9930455202312138,"[[1562    0    7    0    1    2    0]
 [   0 1696    0    0    2    0    0]
 [   9    0 1597    0    1    0    1]
 [   0    0    0 1492    2    1   14]
 [   1    0    2    0 1602    0    0]
 [   0    0    0    8    0 1599    7]
 [   2    0    0   12    3    2 1447]]",7,,,,,,,,-0.005871845676728493,-0.005872321845989403
pca,0.4,0.3,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.3,GradientBoostingClassifier,1,0.561643837863014,0.5408163265306123,0.5428409154931744,0.5408163265306123,"[[34  1 21  0  0  1  9]
 [ 1  1  0  0  0  0  0]
 [ 6  0 28  0  4  0  2]
 [ 0  0  0 35  1  3 21]
 [ 1  0  8  1 22  0  3]
 [ 1  0  0  1  0  9  7]
 [ 2  0  3 24  7  7 30]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.3,0.4806055813709159,0.46258503401360546,0.4660759482678213,0.46258503401360546,"[[26  1 28  0  3  3  5]
 [ 1  0  1  0  0  0  0]
 [15  0 17  0  6  0  2]
 [ 0  0  0 32  0  5 23]
 [ 0  0  9  1 18  0  7]
 [ 1  0  0  2  0  8  7]
 [ 3  0  2 24  4  5 35]]",7,,,,,,,,0.07676496722535309,0.08103825649209806
pca,0.4,0.3,attributes,GradientBoostingClassifier_pca_attributes_0.4x0.3,GradientBoostingClassifier,2,0.13421415109988355,0.12921348314606743,0.13086821472749896,0.12921348314606743,"[[12 32  0  3  5 10]
 [24  8  0 11  2  7]
 [ 0  0 18  4 24 85]
 [ 2 17  8  8  0 25]
 [ 6  0 21  0  8 33]
 [ 4  3 96 27 16 15]]",6,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.4x0.3,0.07140987802277177,0.07116104868913857,0.07089623410759927,0.07116104868913857,"[[  6  35   0   5   5  11]
 [ 23   7   0  15   2   5]
 [  1   0  11   5  27  87]
 [  5  15  10   3   0  27]
 [  9   1  23   1   4  30]
 [  7   3 104  22  18   7]]",6,,,,,,,,0.059971980619899695,0.06280427307711178
pca,0.4,0.3,attributes,SVC_pca_attributes_0.4x0.3,SVC,0,0.997201031856034,0.9972001445086706,0.9971997253696263,0.9972001445086706,"[[1565    0    6    0    0    1    0]
 [   0 1698    0    0    0    0    0]
 [   4    0 1602    0    2    0    0]
 [   0    0    0 1506    0    0    3]
 [   0    0    1    0 1603    0    1]
 [   2    0    0    1    0 1611    0]
 [   1    0    1    3    4    1 1456]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.3,0.9991883734282433,0.9991871387283237,0.9991871303050157,0.9991871387283237,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    2    0 1612    0]
 [   0    0    0    2    2    0 1462]]",7,,,,,,,,-0.001987404935389403,-0.0019873415722092558
pca,0.4,0.3,attributes,SVC_pca_attributes_0.4x0.3,SVC,1,0.5266607564654512,0.5,0.5015429758505937,0.5,"[[24  0 28  0  2  2 10]
 [ 0  2  0  0  0  0  0]
 [13  0 23  0  3  0  1]
 [ 0  0  0 29  0  1 30]
 [ 0  0  4  2 21  0  8]
 [ 2  0  0  2  0  8  6]
 [ 2  0  2 25  2  2 40]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.3,0.5509396395350776,0.5238095238095238,0.5181229312070788,0.5238095238095238,"[[22  0 32  0  2  1  9]
 [ 0  2  0  0  0  0  0]
 [10  0 26  0  3  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 3  0  0  3  0  6  6]
 [ 2  0  0 18  5  2 46]]",7,,,,,,,,-0.016579955356485043,-0.024278883069626445
pca,0.4,0.3,attributes,SVC_pca_attributes_0.4x0.3,SVC,2,0.03579810763634744,0.033707865168539325,0.034429400489118085,0.033707865168539325,"[[  5  38   0   3   5  11]
 [ 24   4   0  15   1   8]
 [  0   0   1   4  28  98]
 [  5  16   7   1   0  31]
 [ 11   0  20   1   3  33]
 [  6   3 107  27  14   4]]",6,,,,,,,,baseline,SVC_baseline_attributes_0.4x0.3,0.02702301172168856,0.024344569288389514,0.025364384797645856,0.024344569288389514,"[[  3  38   0   4   5  12]
 [ 26   0   0  17   1   8]
 [  0   0   0   4  29  98]
 [  2  19   8   2   0  29]
 [ 11   0  17   1   3  36]
 [  4   4 107  27  14   5]]",6,,,,,,,,0.00906501569147223,0.008775095914658883
pca,0.4,0.3,attributes,MLPClassifier_pca_attributes_0.4x0.3,MLPClassifier,0,0.9941333919852137,0.9941293352601156,0.9941290837955353,0.9941293352601156,"[[1564    0    7    0    0    0    1]
 [   0 1698    0    0    0    0    0]
 [  14    0 1590    0    4    0    0]
 [   0    0    0 1495    1    3   10]
 [   1    0    3    0 1599    0    2]
 [   0    0    0    2    0 1609    3]
 [   2    0    1    7    2    2 1452]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.3,0.9910978785362087,0.9910585260115607,0.991054228347994,0.9910585260115607,"[[1567    0    3    0    0    0    2]
 [   0 1698    0    0    0    0    0]
 [  24    1 1577    0    5    0    1]
 [   0    0    0 1490    3    1   15]
 [   3    0    1    0 1601    0    0]
 [   3    0    0    2    0 1605    4]
 [   3    0    1   14    8    5 1435]]",7,,,,,,,,0.0030748554475413803,0.0030355134490049895
pca,0.4,0.3,attributes,MLPClassifier_pca_attributes_0.4x0.3,MLPClassifier,1,0.5548212119105751,0.5272108843537415,0.5307863861834583,0.5272108843537415,"[[27  1 28  0  0  1  9]
 [ 0  2  0  0  0  0  0]
 [13  0 19  0  7  0  1]
 [ 0  0  0 34  0  0 26]
 [ 0  0 11  2 17  0  5]
 [ 2  0  0  1  0 12  3]
 [ 1  0  1 22  2  3 44]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.3,0.4923832445253088,0.48299319727891155,0.4862108813668527,0.48299319727891155,"[[38  0 19  0  3  1  5]
 [ 0  2  0  0  0  0  0]
 [19  0 14  0  6  0  1]
 [ 0  0  0 30  1  2 27]
 [ 0  0 10  2 19  0  4]
 [ 2  0  0  1  0  6  9]
 [ 0  0  3 21 10  6 33]]",7,,,,,,,,0.044575504816605604,0.0624379673852663
pca,0.4,0.3,attributes,MLPClassifier_pca_attributes_0.4x0.3,MLPClassifier,2,0.08502169405504452,0.08052434456928839,0.08212062784972608,0.08052434456928839,"[[ 10  33   0   4   5  10]
 [ 22   5   0  16   1   8]
 [  0   0  11   4  26  90]
 [  2  18  10   2   0  28]
 [ 10   1  17   1   6  33]
 [  4   3 104  25  16   9]]",6,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.4x0.3,0.08823092445340577,0.08801498127340825,0.08796466931086594,0.08801498127340825,"[[11 31  0  5  7  8]
 [28  1  0 16  1  6]
 [ 0  0  6  4 28 93]
 [ 6 16  9  8  0 21]
 [10  0 18  0  6 34]
 [ 6  2 96 27 15 15]]",6,,,,,,,,-0.005844041461139857,-0.003209230398361254
zscore,NA,0.1,attributes,RandomForestClassifier_zscore_attributes_NoNoise,RandomForestClassifier,0,0.9995484753188068,0.9995484104046243,0.9995484125480372,0.9995484104046243,"[[1572    0    0    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   0    0 1608    0    0    0    0]
 [   0    0    0 1506    0    0    3]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    0    0 1614    0]
 [   0    0    0    2    0    0 1464]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_NoNoise,0.9907074646715194,0.9906972543352601,0.9906922346296396,0.9906972543352601,"[[1563    0    6    0    0    1    2]
 [   0 1698    0    0    0    0    0]
 [  17    3 1578    0    9    0    1]
 [   0    0    0 1493    2    3   11]
 [   1    0    2    0 1597    0    5]
 [   0    0    0    7    0 1603    4]
 [   2    0    1   18    2    6 1437]]",7,,,,,,,,0.008856177918397545,0.008841010647287373
zscore,NA,0.1,attributes,RandomForestClassifier_zscore_attributes_NoNoise,RandomForestClassifier,1,0.9700844193098925,0.9659863945578231,0.965530501244787,0.9659863945578231,"[[66  0  0  0  0  0  0]
 [ 0  2  0  0  0  0  0]
 [ 0  0 40  0  0  0  0]
 [ 0  0  0 50  0  0 10]
 [ 0  0  0  0 35  0  0]
 [ 0  0  0  0  0 18  0]
 [ 0  0  0  0  0  0 73]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_NoNoise,0.4947402715875622,0.4931972789115646,0.4922962186805225,0.4931972789115646,"[[42  1 12  0  5  2  4]
 [ 2  0  0  0  0  0  0]
 [12  0 20  0  6  0  2]
 [ 0  0  0 30  0  5 25]
 [ 0  0 12  1 11  0 11]
 [ 0  0  0  3  0 12  3]
 [ 4  0  1 26  7  5 30]]",7,,,,,,,,0.47323428256426453,0.47534414772233036
zscore,NA,0.1,attributes,RandomForestClassifier_zscore_attributes_NoNoise,RandomForestClassifier,2,0.9679709034227446,0.9662921348314607,0.9664772236011936,0.9662921348314607,"[[ 62   0   0   0   0   0]
 [  0  52   0   0   0   0]
 [  0   0 122   0   0   9]
 [  0   0   0  56   0   4]
 [  0   0   0   0  66   2]
 [  0   0   3   0   0 158]]",6,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_NoNoise,0.11424434377593284,0.11235955056179775,0.11261396959317115,0.11235955056179775,"[[10 33  0  5  4 10]
 [22  6  0 17  1  6]
 [ 0  0 18  2 24 87]
 [ 6 16  8  3  0 27]
 [ 8  0 23  0  7 30]
 [ 5  3 97 24 16 16]]",6,,,,,,,,0.8538632540080224,0.8537265596468118
zscore,NA,0.1,attributes,KNeighborsClassifier_zscore_attributes_NoNoise,KNeighborsClassifier,0,0.9936848488574076,0.9936777456647399,0.9936793218089212,0.9936777456647399,"[[1565    0    7    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   9    1 1596    0    2    0    0]
 [   0    0    0 1491    2    0   16]
 [   1    0    2    0 1598    0    4]
 [   4    0    0    2    0 1606    2]
 [   1    0    2   12    1    2 1448]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_NoNoise,0.9867596668002874,0.9867232658959537,0.9867294942741831,0.9867232658959537,"[[1557    0   12    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  14    1 1592    0    1    0    0]
 [   0    0    0 1480    0    5   24]
 [   0    0   13    1 1588    0    3]
 [   5    0    0   10    0 1590    9]
 [   1    0    2   35    6    2 1420]]",7,,,,,,,,0.006949827534738051,0.006925182057120227
zscore,NA,0.1,attributes,KNeighborsClassifier_zscore_attributes_NoNoise,KNeighborsClassifier,1,0.7433381437889856,0.7414965986394558,0.7409169435085643,0.7414965986394558,"[[55  0  9  0  0  0  2]
 [ 0  2  0  0  0  0  0]
 [ 6  0 32  0  2  0  0]
 [ 0  0  0 39  0  1 20]
 [ 0  0  3  1 29  0  2]
 [ 0  0  0  2  0 15  1]
 [ 2  0  2 12  5  6 46]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_NoNoise,0.5907585949192055,0.5748299319727891,0.5794006097285186,0.5748299319727891,"[[44  0 15  0  0  2  5]
 [ 0  2  0  0  0  0  0]
 [11  1 24  0  2  0  2]
 [ 0  0  0 32  1  5 22]
 [ 0  0  8  2 21  0  4]
 [ 0  0  0  3  0 10  5]
 [ 1  0  2 22  5  7 36]]",7,,,,,,,,0.1615163337800457,0.1525795488697801
zscore,NA,0.1,attributes,KNeighborsClassifier_zscore_attributes_NoNoise,KNeighborsClassifier,2,0.3065560813476725,0.30337078651685395,0.30381041233757977,0.30337078651685395,"[[30 19  0  1  2 10]
 [13 19  0 12  0  8]
 [ 2  0 35  2 23 69]
 [ 4 13  5 14  0 24]
 [ 4  0 19  0 19 26]
 [ 7  4 72 15 18 45]]",6,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_NoNoise,0.1360485082508766,0.13670411985018727,0.13541274893091154,0.13670411985018727,"[[14 29  1  2  2 14]
 [21  9  0 13  1  8]
 [ 0  0 18  3 28 82]
 [ 5 14  8  5  0 28]
 [ 9  0 23  0  3 33]
 [ 4  4 93 21 15 24]]",6,,,,,,,,0.16839766340666823,0.17050757309679587
zscore,NA,0.1,attributes,GradientBoostingClassifier_zscore_attributes_NoNoise,GradientBoostingClassifier,0,0.99900951386833,0.9990065028901735,0.999006712375819,0.9990065028901735,"[[1572    0    0    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   0    0 1608    0    0    0    0]
 [   0    0    0 1507    0    0    2]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    1    0 1613    0]
 [   0    0    0    8    0    0 1458]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_NoNoise,0.9933275236979927,0.9933164739884393,0.9933182890301642,0.9933164739884393,"[[1564    0    6    0    0    2    0]
 [   0 1696    0    0    2    0    0]
 [   9    0 1599    0    0    0    0]
 [   0    0    0 1495    1    1   12]
 [   1    0    1    1 1601    0    1]
 [   1    0    0    8    0 1599    6]
 [   2    0    0   14    5    1 1444]]",7,,,,,,,,0.005688423345654781,0.0056819901703373255
zscore,NA,0.1,attributes,GradientBoostingClassifier_zscore_attributes_NoNoise,GradientBoostingClassifier,1,0.8743038173485039,0.8673469387755102,0.8670499879075053,0.8673469387755102,"[[58  0  6  0  1  0  1]
 [ 0  2  0  0  0  0  0]
 [ 0  0 40  0  0  0  0]
 [ 0  0  0 44  0  2 14]
 [ 0  0  0  0 33  0  2]
 [ 0  0  0  0  0 16  2]
 [ 2  0  2  5  1  1 62]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_NoNoise,0.48169405121999936,0.46258503401360546,0.4661964110302013,0.46258503401360546,"[[27  1 27  0  3  3  5]
 [ 1  0  1  0  0  0  0]
 [15  0 19  0  5  0  1]
 [ 0  0  0 28  0  7 25]
 [ 0  0  9  1 19  0  6]
 [ 1  0  0  2  0  8  7]
 [ 3  0  2 24  4  5 35]]",7,,,,,,,,0.400853576877304,0.39260976612850457
zscore,NA,0.1,attributes,GradientBoostingClassifier_zscore_attributes_NoNoise,GradientBoostingClassifier,2,0.43504039300452896,0.4288389513108614,0.43100522611874553,0.4288389513108614,"[[34 16  0  2  1  9]
 [10 28  0  8  0  6]
 [ 0  0 47  1 18 65]
 [ 3 10  3 29  0 15]
 [ 2  1 12  1 35 17]
 [ 2  3 70 15 15 56]]",6,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_NoNoise,0.07240353860836964,0.07303370786516854,0.07230300080456538,0.07303370786516854,"[[  6  35   0   5   5  11]
 [ 23   6   0  16   2   5]
 [  1   0  15   5  27  83]
 [  6  15   9   2   0  28]
 [  8   1  23   1   5  30]
 [  7   3 105  23  18   5]]",6,,,,,,,,0.35870222531418017,0.36263685439615934
zscore,NA,0.1,attributes,SVC_zscore_attributes_NoNoise,SVC,0,0.9990969877980573,0.9990968208092486,0.9990967016447827,0.9990968208092486,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   0    0 1608    0    0    0    0]
 [   0    0    0 1504    0    1    4]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    0    0 1614    0]
 [   0    0    0    3    0    0 1463]]",7,,,,,,,,baseline,SVC_baseline_attributes_NoNoise,0.9991883734282433,0.9991871387283237,0.9991871303050157,0.9991871387283237,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    2    0 1612    0]
 [   0    0    0    2    2    0 1462]]",7,,,,,,,,-9.042866023301066e-05,-9.138563018595836e-05
zscore,NA,0.1,attributes,SVC_zscore_attributes_NoNoise,SVC,1,0.5896438899116759,0.5544217687074829,0.5529602024935185,0.5544217687074829,"[[25  0 31  0  2  0  8]
 [ 0  2  0  0  0  0  0]
 [ 9  0 28  0  2  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 2  0  0  2  0  9  5]
 [ 2  0  0 19  3  2 47]]",7,,,,,,,,baseline,SVC_baseline_attributes_NoNoise,0.5509396395350776,0.5238095238095238,0.5181229312070788,0.5238095238095238,"[[22  0 32  0  2  1  9]
 [ 0  2  0  0  0  0  0]
 [10  0 26  0  3  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 3  0  0  3  0  6  6]
 [ 2  0  0 18  5  2 46]]",7,,,,,,,,0.034837271286439764,0.038704250376598304
zscore,NA,0.1,attributes,SVC_zscore_attributes_NoNoise,SVC,2,0.03905445248096375,0.03745318352059925,0.03793456417353158,0.03745318352059925,"[[  2  38   0   4   6  12]
 [ 23   5   0  15   2   7]
 [  0   0   1   3  28  99]
 [  3  16   9   4   0  28]
 [ 11   0  17   0   4  36]
 [  6   2 106  28  15   4]]",6,,,,,,,,baseline,SVC_baseline_attributes_NoNoise,0.02702301172168856,0.024344569288389514,0.025364384797645856,0.024344569288389514,"[[  3  38   0   4   5  12]
 [ 26   0   0  17   1   8]
 [  0   0   0   4  29  98]
 [  2  19   8   2   0  29]
 [ 11   0  17   1   3  36]
 [  4   4 107  27  14   5]]",6,,,,,,,,0.012570179375885726,0.012031440759275192
zscore,NA,0.1,attributes,MLPClassifier_zscore_attributes_NoNoise,MLPClassifier,0,0.9908979503040527,0.9907875722543352,0.9907620462008143,0.9907875722543352,"[[1570    0    0    0    0    2    0]
 [   0 1698    0    0    0    0    0]
 [  25    0 1562    0   19    0    2]
 [   0    0    0 1500    0    6    3]
 [   1    0    0    0 1604    0    0]
 [   0    0    0    0    0 1614    0]
 [   3    0    0   27    8    6 1422]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_NoNoise,0.9884119125697329,0.9883489884393064,0.9883353293508041,0.9883489884393064,"[[1563    0    3    0    0    2    4]
 [   0 1698    0    0    0    0    0]
 [  32    1 1563    0   11    0    1]
 [   0    0    0 1485    3    6   15]
 [   0    0    1    0 1602    0    2]
 [   4    0    0    0    0 1605    5]
 [   4    0    1   17    9    8 1427]]",7,,,,,,,,0.002426716850010169,0.002486037734319768
zscore,NA,0.1,attributes,MLPClassifier_zscore_attributes_NoNoise,MLPClassifier,1,0.5803488539287711,0.5850340136054422,0.5667574268737968,0.5850340136054422,"[[41  0 14  0  3  3  5]
 [ 0  2  0  0  0  0  0]
 [17  0 13  0  8  0  2]
 [ 0  0  0 49  0  3  8]
 [ 0  0  3  1 28  0  3]
 [ 1  0  0  0  0 15  2]
 [ 0  0  0 31 10  8 24]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_NoNoise,0.5126619442520779,0.5034013605442177,0.5042737497440761,0.5034013605442177,"[[45  0 13  0  2  1  5]
 [ 1  1  0  0  0  0  0]
 [18  0 17  0  3  0  2]
 [ 0  0  0 24  1  5 30]
 [ 0  0 11  1 18  0  5]
 [ 2  0  0  0  0  9  7]
 [ 1  0  1 19 10  8 34]]",7,,,,,,,,0.062483677129720694,0.06768690967669322
zscore,NA,0.1,attributes,MLPClassifier_zscore_attributes_NoNoise,MLPClassifier,2,0.10800898591435365,0.11797752808988764,0.11253820672658088,0.11797752808988764,"[[  9  29   0   6   6  12]
 [ 27   0   0  18   2   5]
 [  0   0  26   3  32  70]
 [  5  14   8  13   0  20]
 [ 10   1  14   0  14  29]
 [  5   2 102  29  22   1]]",6,,,,,,,,baseline,MLPClassifier_baseline_attributes_NoNoise,0.10548039468792123,0.10486891385767791,0.10501381475119059,0.10486891385767791,"[[12 28  0  5  5 12]
 [27  1  0 17  1  6]
 [ 0  0 12  4 30 85]
 [ 4 15  9  8  0 24]
 [10  1 17  0  7 33]
 [ 5  2 95 27 16 16]]",6,,,,,,,,0.007524391975390288,0.002528591226432425
zscore,0.1,0.1,attributes,RandomForestClassifier_zscore_attributes_0.1x0.1,RandomForestClassifier,0,0.9997295838494357,0.9997290462427746,0.9997290420170211,0.9997290462427746,"[[1572    0    0    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   0    0 1608    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    0    0 1614    0]
 [   0    0    0    3    0    0 1463]]",7,14.0,97.0,1176.0,10613.0,0.12612612612498986,0.011764705882343055,0.021521906225963474,baseline,RandomForestClassifier_baseline_attributes_0.1x0.1,0.9921523867425184,0.9921423410404624,0.992140672772535,0.9921423410404624,"[[1564    0    6    0    0    0    2]
 [   0 1698    0    0    0    0    0]
 [  20    3 1582    0    3    0    0]
 [   0    0    0 1493    2    4   10]
 [   1    0    2    0 1597    0    5]
 [   0    0    0    5    0 1606    3]
 [   1    0    2   14    2    2 1445]]",7,,,,,,,,0.007588369244486026,0.007577197106917288
zscore,0.1,0.1,attributes,RandomForestClassifier_zscore_attributes_0.1x0.1,RandomForestClassifier,1,0.9684865399151114,0.9659863945578231,0.9656550932061135,0.9659863945578231,"[[66  0  0  0  0  0  0]
 [ 0  2  0  0  0  0  0]
 [ 0  0 40  0  0  0  0]
 [ 0  0  0 51  0  0  9]
 [ 0  0  0  0 35  0  0]
 [ 0  0  0  0  0 18  0]
 [ 0  0  0  1  0  0 72]]",7,14.0,97.0,1176.0,10613.0,0.12612612612498986,0.011764705882343055,0.021521906225963474,baseline,RandomForestClassifier_baseline_attributes_0.1x0.1,0.5099673680702865,0.5,0.501440551778981,0.5,"[[41  1 18  0  3  0  3]
 [ 1  0  1  0  0  0  0]
 [11  0 22  0  6  0  1]
 [ 0  0  0 30  0  5 25]
 [ 0  0 11  1 13  0 10]
 [ 0  0  0  3  0 11  4]
 [ 3  0  2 28  5  5 30]]",7,,,,,,,,0.4642145414271326,0.4585191718448248
zscore,0.1,0.1,attributes,RandomForestClassifier_zscore_attributes_0.1x0.1,RandomForestClassifier,2,0.9671816930364499,0.9662921348314607,0.9663973826773736,0.9662921348314607,"[[ 62   0   0   0   0   0]
 [  0  52   0   0   0   0]
 [  0   0 123   0   0   8]
 [  0   0   2  56   0   2]
 [  0   0   0   0  66   2]
 [  0   0   4   0   0 157]]",6,14.0,97.0,1176.0,10613.0,0.12612612612498986,0.011764705882343055,0.021521906225963474,baseline,RandomForestClassifier_baseline_attributes_0.1x0.1,0.11885862058458811,0.11797752808988764,0.11783922369949336,0.11797752808988764,"[[10 33  0  5  4 10]
 [20  8  0 17  1  6]
 [ 0  0 19  2 28 82]
 [ 8 14 10  2  0 26]
 [ 6  0 22  0  8 32]
 [ 5  3 95 24 18 16]]",6,,,,,,,,0.8485581589778802,0.8483230724518618
zscore,0.1,0.1,attributes,KNeighborsClassifier_zscore_attributes_0.1x0.1,KNeighborsClassifier,0,0.9936848488574076,0.9936777456647399,0.9936793218089212,0.9936777456647399,"[[1565    0    7    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   9    1 1596    0    2    0    0]
 [   0    0    0 1491    2    0   16]
 [   1    0    2    0 1598    0    4]
 [   4    0    0    2    0 1606    2]
 [   1    0    2   12    1    2 1448]]",7,14.0,97.0,1176.0,10613.0,0.12612612612498986,0.011764705882343055,0.021521906225963474,baseline,KNeighborsClassifier_baseline_attributes_0.1x0.1,0.9867596668002874,0.9867232658959537,0.9867294942741831,0.9867232658959537,"[[1557    0   12    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  14    1 1592    0    1    0    0]
 [   0    0    0 1480    0    5   24]
 [   0    0   13    1 1588    0    3]
 [   5    0    0   10    0 1590    9]
 [   1    0    2   35    6    2 1420]]",7,,,,,,,,0.006949827534738051,0.006925182057120227
zscore,0.1,0.1,attributes,KNeighborsClassifier_zscore_attributes_0.1x0.1,KNeighborsClassifier,1,0.7433381437889856,0.7414965986394558,0.7409169435085643,0.7414965986394558,"[[55  0  9  0  0  0  2]
 [ 0  2  0  0  0  0  0]
 [ 6  0 32  0  2  0  0]
 [ 0  0  0 39  0  1 20]
 [ 0  0  3  1 29  0  2]
 [ 0  0  0  2  0 15  1]
 [ 2  0  2 12  5  6 46]]",7,14.0,97.0,1176.0,10613.0,0.12612612612498986,0.011764705882343055,0.021521906225963474,baseline,KNeighborsClassifier_baseline_attributes_0.1x0.1,0.5907585949192055,0.5748299319727891,0.5794006097285186,0.5748299319727891,"[[44  0 15  0  0  2  5]
 [ 0  2  0  0  0  0  0]
 [11  1 24  0  2  0  2]
 [ 0  0  0 32  1  5 22]
 [ 0  0  8  2 21  0  4]
 [ 0  0  0  3  0 10  5]
 [ 1  0  2 22  5  7 36]]",7,,,,,,,,0.1615163337800457,0.1525795488697801
